241,MagicStaff,6,17,10,0,0,0,17,15000,0,0,0,0,5,9,2,5,0,0,0,26,25000,10,0,0
242,GreatTomahawk,6,18,60,0,0,0,18,28000,0,0,0,0,0,25,0,0,0,0,0,26,25000,10,0,0
243,TianhuaStaff,5,37,20,0,0,0,37,26000,0,0,0,0,21,0,5,0,5,0,0,28,50000,10,0,0
244,Hook,5,34,30,0,0,0,34,26000,0,0,0,0,7,15,0,0,1,4,0,28,50000,10,0,0
245,CopperClub,5,35,70,0,0,0,35,30000,0,0,0,0,0,27,0,0,0,0,0,28,10000,10,0,0
246,DragonSword,5,21,58,0,0,0,21,30000,0,0,0,0,7,23,0,0,0,0,0,28,30000,10,0,0
247,LimitlessStaff,5,23,15,0,0,0,23,25000,0,0,0,0,8,16,0,0,3,5,3,25,50000,10,0,0
248,BloodBlade,5,22,12,0,0,0,22,20000,0,5,0,0,3,14,3,5,0,0,2,27,50000,10,0,0
249,Ruling,6,24,80,0,0,0,24,32000,0,0,0,0,0,30,0,0,0,0,0,30,60000,10,0,0
250,DestinySword,5,30,48,0,0,0,30,20000,0,0,0,0,12,16,0,0,0,0,0,35,23000,10,0,0
251,DragonSlayer,5,26,99,0,0,0,26,33000,0,0,0,0,5,35,0,0,0,0,0,34,60000,10,0,0
252,LongWenSabre,5,27,40,0,0,0,27,22000,0,0,0,0,8,20,0,0,3,6,0,35,50000,10,0,0
253,BoneStaff,6,29,20,0,0,0,29,18000,0,0,0,0,6,12,2,6,0,0,0,35,50000,10,0,0
254,SoulStaff,6,28,26,0,0,0,28,10000,0,0,0,0,6,13,2,8,0,0,0,35,50000,10,0,0
255,SupremeSlayer,5,26,30,0,8,0,26,33000,0,0,0,0,5,35,0,0,0,0,70,34,60000,10,0,254006
256,BloodSword,5,30,45,0,0,0,31,25000,0,0,0,0,15,20,0,0,0,0,0,40,25000,10,0,0
257,AngerScyth,5,41,85,0,0,0,246,35000,0,3,0,0,12,26,0,0,0,0,1,46,100000,10,0,0
258,RambleFan,5,42,45,0,0,0,247,30000,1,0,0,0,5,13,0,0,4,10,0,35,100000,10,0,0
259,AraliaSword,5,43,25,0,0,0,248,28000,0,5,0,0,10,18,3,6,0,0,2,28,100000,10,0,0
260,RedGodSword,5,57,60,0,0,0,738,30000,0,0,0,0,22,28,0,0,0,0,0,42,100000,10,0,0
261,ShakeDays,5,47,30,0,0,0,283,30000,0,0,0,0,18,13,0,0,4,1,0,32,80000,10,0,0
262,Darkmoon,5,44,25,0,0,0,284,30000,0,0,0,0,16,8,7,2,0,0,0,32,80000,10,0,0
263,DeepDate,5,20,25,0,0,0,285,28000,0,0,0,0,27,0,5,1,3,1,5,2560,80000,10,0,0
264,Inflammation,5,46,80,0,0,0,286,35000,0,0,0,0,36,0,0,0,0,0,0,32,100000,10,0,0
265,SeaKing,5,51,80,0,0,0,288,40000,0,0,0,0,10,32,0,0,0,0,5,33,100000,10,0,0
266,EmperorMonarch,5,59,25,0,0,0,943,28000,0,0,0,0,6,14,3,9,0,0,0,42,10000,10,0,0
267,ThunderStaff,6,55,26,0,0,0,483,10000,0,0,0,0,7,11,3,6,0,0,0,38,40000,10,0,0
268,DiabloBlade,5,53,80,0,0,0,481,33000,0,0,0,0,13,25,0,0,0,0,0,37,45000,10,0,0
269,DogenSword,5,54,40,0,0,0,482,22000,0,0,0,0,8,19,0,0,4,5,0,36,45000,10,0,0
270,HeavenSword,5,56,30,0,0,0,493,22000,3,0,0,0,10,18,0,0,5,12,0,43,60000,10,0,0
271,DeathBringer,5,58,45,0,0,0,944,30000,0,0,0,0,10,18,0,0,5,10,0,42,100000,10,0,0
272,[ARMORS],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273,BaseArmor(M),10,1,5,0,0,0,117,5000,0,2,0,1,0,0,0,0,0,0,0,1,120,1,0,0
274,BaseArmor(F),11,1,5,0,0,64,125,5000,0,2,0,1,0,0,0,0,0,0,0,1,120,1,0,0
275,LightArmor(M),10,2,8,0,0,0,118,8000,3,3,1,2,0,0,0,0,0,0,0,11,3000,1,0,0
276,LightArmor(F),11,2,8,0,0,0,126,8000,3,3,1,2,0,0,0,0,0,0,0,11,3000,1,0,0
277,HeavyArmor(M),10,2,12,0,0,0,118,12000,3,5,1,2,0,0,0,0,0,0,0,16,6000,1,0,0
278,HeavyArmor(F),11,2,12,0,0,0,126,12000,3,5,1,2,0,0,0,0,0,0,0,16,6000,1,0,0
279,SteelArmor(F),11,3,23,0,0,0,127,25000,4,7,2,3,0,0,0,0,0,0,0,22,12000,10,0,0
280,FlameRobe(F),11,4,12,0,0,0,128,20000,3,5,3,4,0,0,0,2,0,0,0,22,10000,10,0,0
281,SoulRobe(F),11,5,15,0,0,0,129,20000,3,6,3,3,0,0,0,0,0,2,0,22,10000,10,0,0
282,SteelArmor(M),10,3,23,0,0,0,119,25000,4,7,2,3,0,0,0,0,0,0,0,22,12000,10,0,0
283,FlameRobe(M),10,4,12,0,0,0,120,20000,3,5,3,4,0,0,0,2,0,0,0,22,10000,10,0,0
284,SoulRobe(M),10,5,15,0,0,0,121,20000,3,6,3,3,0,0,0,0,0,2,0,22,10000,10,0,0
285,MagicRobe(F),11,7,19,0,0,0,132,25000,4,7,3,4,0,0,1,4,0,0,2,28,22000,10,0,0
286,MagicRobe(M),10,7,19,0,0,0,124,25000,4,7,3,4,0,0,1,4,0,0,2,28,22000,10,0,0
287,SpiritRobe(F),11,8,26,0,0,0,131,28000,4,7,3,4,0,0,0,0,1,4,3,27,22000,10,0,0
288,SpiritRobe(M),10,8,26,0,0,0,123,28000,4,7,3,4,0,0,0,0,1,4,3,27,22000,10,0,0
289,WarArmor(M),10,6,45,0,0,0,122,30000,5,9,3,5,0,0,0,0,0,0,1,46,25000,10,0,0
290,WarArmor(F),11,6,45,0,0,0,130,30000,5,9,3,5,0,0,0,0,0,0,1,46,25000,10,0,0
291,HolyWarArm(M),10,9,62,0,0,0,276,35000,5,12,4,7,1,2,0,0,0,0,0,40,50000,10,0,0
292,PhantomArm(M),10,10,21,0,0,0,277,26000,4,9,4,6,0,0,2,5,0,0,0,40,50000,10,0,0
293,DaoistRobe(M),10,11,37,0,0,0,278,30000,4,9,4,6,0,0,0,0,2,5,0,40,50000,10,0,0
294,HolyWarArm(F),11,9,62,0,0,0,279,35000,5,12,4,7,1,2,0,0,0,0,0,40,50000,10,0,0
295,PhantomArm(F),11,10,21,0,0,0,280,26000,4,9,4,6,0,0,2,5,0,0,0,40,50000,10,0,0
296,DaoistRobe(F),11,11,37,0,0,0,281,30000,4,9,4,6,0,0,0,0,2,5,0,40,50000,10,0,0
297,JinArmor(M),10,12,20,0,0,0,293,30000,8,14,2,3,0,1,0,3,0,2,5,33,60000,10,0,0
298,JinArmor(F),11,12,20,0,0,0,294,30000,8,14,2,3,0,1,0,3,0,2,5,33,60000,10,0,0
299,WarGodArm(M),10,13,62,0,0,0,742,40000,6,14,5,9,2,3,0,0,0,0,0,44,50000,10,0,0
300,WarGodArm(F),11,13,62,0,0,0,743,40000,6,14,5,9,2,3,0,0,0,0,0,44,50000,10,0,0
301,WizGodArm(M),10,14,21,0,0,0,744,28000,4,11,4,8,0,0,3,6,0,0,0,44,50000,10,0,0
302,WizGodArm(F),11,14,21,0,0,0,745,28000,4,11,4,8,0,0,3,6,0,0,0,44,50000,10,0,0
303,TaoGodArm(M),10,15,37,0,0,0,746,32000,4,11,5,8,0,0,0,0,3,6,0,44,50000,10,0,0
304,TaoGodArm(F),11,15,37,0,0,0,747,32000,4,11,5,8,0,0,0,0,3,6,0,44,50000,10,0,0
305,[HELMET],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306,BronzeHelmet,15,0,4,0,0,0,133,8000,0,1,0,0,0,0,0,0,0,0,0,10,1000,10,0,0
307,CharmHelmet,15,0,4,0,0,0,134,8000,0,1,1,1,0,0,0,0,0,0,0,14,2000,10,0,0
308,SkeletonHelmet,15,0,5,0,0,0,136,8000,2,3,0,0,0,0,0,0,0,0,1,30,8000,10,0,0
309,MagicHelmet,15,0,3,0,0,0,135,8000,1,2,2,3,0,0,0,0,0,0,0,24,5000,10,0,0
310,BlackIronHelm,15,0,20,0,0,0,137,10000,4,5,2,3,0,0,0,0,0,0,1,46,25000,10,0,0
311,KingHelmet,15,0,8,0,0,0,297,7000,4,5,1,2,0,1,0,1,0,1,5,24,30000,10,0,0
312,[NECKLACE],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313,GoldNecklace,20,0,1,0,0,0,69,8000,0,0,0,1,0,1,0,0,0,0,0,2,560,1,0,0
314,AccurateNeck,20,0,1,0,0,0,70,8000,0,1,0,0,0,0,0,0,0,0,0,3,1400,1,0,0
315,PureNeck,20,0,1,0,0,0,256,8000,0,1,0,0,0,1,0,0,0,0,0,6,4300,1,0,0
316,PlatinumNeck,20,0,1,0,0,0,74,6000,0,0,0,0,0,0,0,2,0,0,2,10,2500,10,0,0
317,AgilityNeck,20,0,1,0,0,0,110,8000,0,0,0,3,0,0,0,0,0,0,3,12,28000,10,0,0
318,EbonyNeck,20,0,1,0,0,0,72,8000,0,0,0,0,0,0,1,0,0,0,0,13,1100,1,0,0
319,YellowNeck,20,0,1,0,0,0,71,8000,0,0,0,0,0,0,0,0,1,0,0,13,1000,1,0,0
320,BlackNeck,20,0,1,0,0,0,73,8000,0,0,0,0,1,0,0,0,0,0,0,13,1500,1,0,0
321,DevilNeck,20,0,1,0,0,0,78,8000,0,0,0,0,2,0,0,0,0,0,0,17,2100,1,0,0
322,AmberNeck,20,0,1,0,0,0,77,6000,0,0,0,0,0,0,2,0,0,0,0,17,2700,1,0,0
323,LaternNeck,19,0,1,0,0,0,76,8000,0,1,0,0,1,0,0,0,0,0,0,18,3000,1,0,0
324,ToothNeck,19,0,1,0,0,0,75,7000,0,2,0,0,0,0,0,0,1,1,3,11,3000,10,0,0
325,PhoenixNeck,20,0,1,0,0,0,113,7000,0,1,0,0,0,0,0,0,1,2,0,17,2000,1,0,0
326,WindNeck,21,0,1,0,0,0,88,8000,2,0,0,0,0,1,0,0,0,0,0,19,20000,10,0,0
327,SkyhawkNeck,20,0,1,0,0,0,255,7000,0,0,0,0,1,2,0,0,0,0,0,21,8000,10,0,0
328,BeadNeck,20,0,1,0,0,0,79,7000,0,0,0,0,0,0,0,0,1,5,3,22,10000,10,0,0
329,BlueJadeNeck,20,0,1,0,0,0,80,8000,0,0,0,0,2,2,0,0,0,0,0,23,10000,10,0,0
330,ConvexLens,20,0,1,0,0,0,82,6000,0,0,0,0,0,0,1,3,0,0,0,24,6000,10,0,0
331,BonePipe,20,0,1,0,0,0,81,7000,0,0,0,0,0,0,0,0,1,3,0,24,6000,10,0,0
332,WorldNeck,20,0,1,0,0,0,89,8000,0,0,0,0,0,5,0,0,0,0,0,24,10000,10,0,0
333,ThinkNeck,20,0,1,0,0,0,252,7000,0,0,0,0,0,0,0,0,1,4,0,27,20000,10,0,0
334,LifeNeck,20,0,1,0,0,0,115,6000,1,1,0,0,0,0,1,5,0,0,2,25,10000,10,0,0
335,DemonicBells,20,0,1,0,0,0,85,6000,1,2,0,0,0,0,0,7,0,0,2,27,25000,10,0,0
336,SoulNeck,20,0,1,0,0,0,84,7000,1,2,0,0,0,0,0,0,1,6,3,23,25000,10,0,0
337,GreenBead,20,0,1,0,0,0,83,8000,0,0,0,0,2,5,0,0,0,0,1,39,20000,10,0,0
338,FeatherNeck,20,0,2,0,0,0,300,7000,0,0,0,0,2,5,0,7,1,5,5,27,35000,10,0,0
339,PleasantNeck,19,0,1,0,0,0,485,7000,0,2,0,0,0,0,0,0,3,6,0,36,35000,10,0,0
340,PleasantNeck1,19,0,1,0,0,0,495,7000,0,2,0,2,0,0,0,0,3,6,0,36,35000,10,0,0
341,SoulBeadNeck,20,0,1,0,0,0,494,7000,0,0,0,1,0,0,2,8,0,0,0,37,35000,10,0,0
342,DragonSoulNeck,20,0,1,0,0,0,486,7000,0,0,0,1,0,0,2,8,0,0,0,37,35000,10,0,0
343,DivineNeck,20,0,2,0,0,0,496,7000,0,2,0,1,4,7,0,0,0,0,0,38,35000,10,0,0
344,TownGodNeck,20,0,2,0,0,0,484,7000,0,2,0,1,4,7,0,0,0,0,0,38,40000,5,1,0
345,[RINGS],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346,CopperRing,22,0,1,0,0,0,41,5000,0,0,0,0,0,1,0,0,0,0,0,3,500,1,0,0
347,CrystalRing,22,0,1,0,0,0,40,3000,0,0,0,0,0,0,0,0,0,1,0,7,800,1,0,0
348,OctagonalRing,22,0,1,0,0,0,43,6000,0,0,0,0,0,0,0,1,0,0,0,7,800,1,0,0
349,HornRing,22,0,1,0,0,0,42,6000,0,0,0,1,0,1,0,0,0,0,0,9,1000,1,0,0
350,IronRing,22,0,1,0,0,0,45,5000,0,2,0,0,0,0,0,1,0,0,2,9,3000,10,0,0
351,BlueCrystal,22,0,1,0,0,0,44,5000,0,0,0,2,1,0,0,0,0,0,0,16,1500,1,0,0
352,BlastRing,23,0,1,0,0,0,58,5000,1,0,0,0,0,1,0,0,0,0,0,16,20000,10,0,0
353,BlackRing,22,0,1,0,0,0,47,5000,0,0,0,0,0,2,0,0,0,0,0,20,2000,10,0,0
354,PearlRing,22,0,1,0,0,0,46,5000,0,0,0,0,0,0,0,0,0,2,0,20,2000,10,0,0
355,SpiritEyeRing,22,0,1,0,0,0,48,5000,0,0,0,0,0,0,0,2,0,0,0,20,2000,10,0,0
356,GoldRing,22,0,1,0,0,0,49,5000,0,0,0,3,1,1,1,1,1,1,0,22,8000,10,0,0
357,CharmRing,23,0,1,0,0,0,51,5000,0,0,0,0,0,0,1,2,0,0,0,23,4000,10,0,0
358,TaoistRing,23,0,1,0,0,0,50,5000,0,0,0,0,0,0,0,0,1,2,0,23,4000,10,0,0
359,SkeletonRing,22,0,1,0,0,0,56,5000,0,0,0,0,0,3,0,0,0,0,1,30,5000,10,0,0
360,ExpelRing,22,0,1,0,0,0,52,5000,0,0,0,4,1,2,1,2,1,2,0,25,10000,10,0,0
361,CoralRing,22,0,1,0,0,0,54,5000,0,0,0,0,0,4,0,0,0,0,0,25,10000,10,0,0
362,PlatinumRing,22,0,1,0,0,0,53,5000,0,0,0,0,0,0,0,0,0,4,3,17,15000,10,0,0
363,RubyRing,22,0,1,0,0,0,55,5000,0,0,0,0,0,0,0,4,0,0,2,17,15000,10,0,0
364,DragonRing,22,0,1,0,0,0,57,5000,0,0,0,0,0,5,0,0,0,0,1,37,20000,10,0,0
365,AmethystRing,22,0,1,0,0,0,253,5000,0,0,0,0,0,0,0,3,0,0,0,27,12000,10,0,0
366,PowerRing,22,0,3,0,0,0,114,6000,0,0,0,0,0,6,0,0,0,0,1,46,20000,10,0,0
367,VioletRing,22,0,2,0,0,0,116,5000,0,0,0,0,0,0,0,5,0,0,2,24,15000,10,0,0
368,TitanRing,22,0,3,0,0,0,67,5000,0,0,0,0,0,0,0,0,2,6,3,24,15000,10,0,0
369,AraliaRing,22,0,1,0,0,0,299,7000,0,0,0,0,0,6,1,5,2,3,5,27,35000,10,0,0
370,"[SPECIAL JEW]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
371,TeleportRing,22,112,1,0,0,0,59,5000,0,0,0,0,0,0,0,0,0,0,0,12,50000,10,0,0
372,ParalysisRing,22,113,1,0,0,0,62,5000,0,0,0,0,0,1,0,0,0,0,0,16,20000,10,0,0
373,RevivalRing,22,114,1,0,0,0,65,5000,0,1,0,1,0,0,0,0,0,0,0,16,20000,10,0,0
374,FlameRing,22,115,1,0,0,0,64,5000,0,0,0,0,0,0,1,2,0,0,0,16,20000,10,0,0
375,RecoveryRing,22,116,1,0,0,0,61,5000,0,0,0,0,0,0,0,0,1,2,0,16,20000,10,0,0
376,护体戒指,22,118,1,0,0,0,60,5000,0,1,0,0,0,0,0,0,0,0,0,16,20000,10,0,0
377,ProtectionRing,22,119,1,0,0,0,63,5000,0,0,0,0,0,1,0,0,0,0,0,16,20000,10,0,0
378,StealthRing,22,111,1,0,0,0,66,4000,0,0,0,0,0,0,0,0,0,0,0,12,25000,10,0,0
379,SkillNecklace,20,120,1,0,0,0,86,8000,0,0,0,0,0,0,0,0,0,0,0,16,20000,10,0,0
380,DiscoveryNeck,20,121,1,0,0,0,87,8000,0,0,0,0,0,0,0,0,0,0,0,1,20000,10,0,0
381,[GLOVES],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382,IronBracelet,24,0,1,0,0,0,90,4000,0,1,0,0,0,0,0,0,0,0,0,3,800,1,0,0
383,CopperBrace,26,0,1,0,0,0,257,4000,0,1,0,0,0,0,0,0,0,0,0,4,1000,1,0,0
384,ThinBracelet,26,0,1,0,0,0,91,5000,0,0,0,1,0,0,0,0,0,0,0,5,1000,1,0,0
385,LeatherGlove,26,0,2,0,0,0,112,6000,0,1,0,0,0,0,0,0,0,0,0,7,1500,1,0,0
386,SilverBrace,24,0,2,0,0,0,92,7000,0,0,0,1,0,0,0,0,0,0,0,7,1500,1,0,0
387,SteelBrace,26,0,1,0,0,0,94,5000,0,1,0,1,0,0,0,0,0,0,0,8,2000,1,0,0
388,LargeBracelet,26,0,2,0,0,0,93,10000,1,1,0,0,0,0,0,0,0,0,0,9,5000,10,0,0
389,SharpBracelet,24,0,1,0,0,0,103,7000,0,2,0,0,0,0,0,0,0,0,0,16,20000,10,0,0
390,MagicBracelet,26,0,1,0,0,0,95,7000,0,1,1,2,0,0,0,0,0,0,0,18,4000,18,0,0
391,HardGlove,26,0,3,0,0,0,111,8000,0,2,0,0,0,0,0,0,0,0,0,18,7000,10,0,0
392,躲避手镯,24,0,1,0,0,0,104,7000,0,0,0,2,0,0,0,0,0,0,0,19,20000,10,0,0
393,TaoBracelet,26,0,1,0,0,0,96,7000,0,0,0,0,0,0,0,0,0,1,0,19,4000,1,0,0
394,EbonyBrace,26,0,1,0,0,0,97,6000,0,0,0,0,0,0,0,1,0,0,0,19,4000,1,0,0
395,MagicBracelet1,26,0,2,0,0,0,108,4000,0,0,0,0,0,1,0,0,0,0,0,20,8000,10,0,0
396,ArisuBracelet,26,0,1,0,0,0,254,6000,0,0,0,0,0,0,1,1,0,0,0,21,8000,10,0,0
397,CharmBrace,26,0,1,0,0,0,251,6000,0,0,0,0,0,0,0,0,0,2,0,21,10000,10,0,0
398,DeathGlove,26,0,2,0,0,0,109,8000,0,0,0,0,1,2,0,0,0,0,0,22,8000,10,0,0
399,GoldBracelet,26,0,1,0,0,0,98,7000,0,0,2,3,0,1,0,0,0,0,0,23,7000,10,0,0
400,MindBrace,26,0,1,0,0,0,99,7000,0,0,0,0,0,0,0,0,1,2,3,24,13000,10,0,0
401,BronceGlove,26,0,5,0,0,0,106,8000,0,3,0,0,0,0,0,0,0,0,0,25,8000,10,0,0
402,LightGlove,26,0,8,0,0,0,250,6000,1,3,0,0,0,0,0,0,0,0,0,29,10000,10,0,0
403,SteelBrace,26,0,10,0,0,0,107,8000,0,4,0,0,0,0,0,0,0,0,0,30,10000,10,0,0
404,DragonBrace,26,0,3,0,0,0,105,6000,0,0,0,0,0,0,0,3,0,0,2,28,12000,10,0,0
405,HeroBracelet,26,0,1,0,0,0,102,8000,0,0,0,0,2,2,0,0,0,0,1,39,15000,10,0,0
406,WristBrace,26,0,1,0,0,0,100,7000,1,1,0,0,0,0,0,0,1,3,3,22,10000,10,0,0
407,SorceryBrace,26,0,1,0,0,0,101,6000,0,0,0,0,0,0,0,2,0,0,2,24,10000,10,0,0
408,EvilBracelet,26,0,2,0,0,0,298,7000,0,1,0,0,2,3,0,4,1,2,5,27,35000,10,0,0
409,[BOOTS],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410,DeerSkinBoots,81,0,1,0,0,0,664,6000,0,1,0,0,0,0,0,0,0,0,0,24,3000,10,0,0
411,SkyhawkBoots,81,0,2,0,0,0,665,8000,0,2,0,0,0,0,0,0,0,0,0,28,5000,10,0,0
412,LightBoots,81,0,2,0,0,0,666,9000,1,1,0,1,0,2,0,0,0,0,0,38,8600,10,0,0
413,JihadBoots,81,0,2,0,0,0,667,10000,0,2,0,1,1,2,0,0,0,0,1,40,10000,10,0,0
414,BrilliantBoots,81,0,3,0,0,0,668,10000,0,0,0,2,0,3,0,0,0,0,0,43,15000,10,0,0
415,ColdStarBoots,81,0,1,0,0,0,669,7000,0,1,0,1,0,0,0,0,0,0,0,28,5000,10,0,0
416,FaxueBoots,81,0,1,0,0,0,670,8000,0,2,1,2,0,0,0,1,0,0,0,38,8600,10,0,0
417,LawGodBoots,81,0,1,0,0,0,671,8000,1,2,0,0,0,0,0,2,0,0,2,28,10000,10,0,0
418,MagicBoots,81,0,1,0,0,0,672,9000,1,2,0,0,0,0,1,2,0,0,0,43,15000,10,0,0
419,RayBoots,81,0,1,0,0,0,673,6000,0,1,0,0,0,0,0,0,0,1,0,31,5000,10,0,0
420,WindBoots,81,0,1,0,0,0,674,8000,1,1,0,1,0,0,0,0,0,1,0,38,8600,10,0,0
421,BlueBoots,81,0,2,0,0,0,675,9000,1,1,0,0,0,0,0,0,1,1,3,25,10000,10,0,0
422,TianXuanBoots,81,193,2,0,0,0,676,10000,1,1,0,0,0,0,0,0,0,2,0,43,15000,10,0,0
423,[BELTS],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424,DeerSkinBelt,58,0,1,0,0,0,677,5000,0,0,0,1,0,0,0,0,0,0,0,24,2500,10,0,0
425,SkyhawkBelt,58,0,1,0,0,0,678,8000,0,2,1,1,0,0,0,0,0,0,0,28,3600,10,0,0
426,LightBelt,58,0,1,0,0,0,679,9000,0,1,0,2,1,0,0,0,0,0,0,38,8000,10,0,0
427,JihadBelt,58,0,1,0,0,0,680,9000,0,0,0,1,0,1,0,0,0,0,1,40,10000,10,0,0
428,BrilliantBelt,58,0,1,0,0,0,681,10000,0,0,0,1,1,1,0,0,0,0,0,43,15000,10,0,0
429,ColdStarBelt,58,0,1,0,0,0,682,8000,0,0,1,1,0,0,0,0,0,0,0,28,3600,10,0,0
430,EvilSpiritBelt,58,0,1,0,0,0,683,8000,1,1,1,2,0,0,0,0,0,0,0,38,8000,10,0,0
431,LawGodBelt,58,0,1,0,0,0,684,8000,1,1,0,0,0,0,0,1,0,0,2,28,10000,10,0,0
432,GenmaBelt,58,0,1,0,0,0,685,10000,1,2,0,0,0,0,1,1,0,0,0,43,15000,10,0,0
433,RayBelt,58,0,1,0,0,0,686,8000,0,2,0,2,0,0,0,0,0,0,0,31,3600,10,0,0
434,WindBelt,58,0,1,0,0,0,687,9000,1,2,1,1,0,0,0,0,0,0,0,38,8000,10,0,0
435,BlueBelt,58,0,1,0,0,0,688,9000,0,2,0,0,0,0,0,0,0,1,3,25,10000,10,0,0
436,TianXuanBelt,58,193,1,0,0,0,689,10000,1,2,0,0,0,0,0,0,1,1,0,43,15000,10,0,0
437,DarkSteelBoots,81,0,1,0,0,0,723,8000,0,2,0,0,0,1,0,0,0,0,0,31,5000,10,0,0
438,SpiritualBoots,81,0,1,0,0,0,724,6000,1,2,0,0,0,0,0,1,0,0,0,31,5000,10,0,0
439,BeadBoots,81,0,1,0,0,0,725,8000,0,1,0,2,0,0,0,0,0,0,0,28,3600,10,0,0
440,DarkSteelBelt,58,0,1,0,0,0,726,8000,0,1,1,2,0,0,0,0,0,0,0,31,5000,10,0,0
441,SpiritualBelt,58,0,1,0,0,0,727,8000,0,1,0,2,0,0,0,0,0,0,0,31,5000,10,0,0
442,BeadBelt,58,0,1,0,0,0,728,8000,0,2,0,1,0,0,0,0,0,0,0,28,3600,10,0,0
443,[MEDAL],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
444,荣誉勋章11号,30,0,0,0,0,0,214,50000,0,1,0,0,0,0,0,0,0,0,0,28,1000,10,0,10240
445,荣誉勋章12号,30,0,0,0,0,0,214,50000,0,0,0,1,0,0,0,0,0,0,0,28,1000,10,0,10240
446,荣誉勋章13号,30,0,0,0,0,0,214,50000,0,0,0,0,0,1,0,0,0,0,0,28,1000,10,0,10240
447,荣誉勋章14号,30,0,0,0,0,0,214,50000,0,0,0,0,0,0,0,1,0,0,0,28,1000,10,0,10240
448,荣誉勋章15号,30,0,0,0,0,0,214,50000,0,0,0,0,0,0,0,0,0,1,0,28,1000,10,0,10240
449,荣誉勋章21号,30,0,0,0,0,0,214,50000,0,2,0,0,0,0,0,0,0,0,0,28,1000,10,0,10240
450,荣誉勋章22号,30,0,0,0,0,0,214,50000,0,0,0,2,0,0,0,0,0,0,0,28,1000,10,0,10240
451,荣誉勋章23号,30,0,0,0,0,0,214,50000,0,0,0,0,0,2,0,0,0,0,0,28,1000,10,0,10240
452,荣誉勋章24号,30,0,0,0,0,0,214,50000,0,0,0,0,0,0,0,2,0,0,0,28,1000,10,0,10240
453,荣誉勋章25号,30,0,0,0,0,0,214,50000,0,0,0,0,0,0,0,0,0,2,0,28,1000,10,0,10240
454,荣誉勋章31号,30,0,0,0,0,0,214,50000,1,2,0,0,0,0,0,0,0,0,0,28,1000,10,0,10240
455,荣誉勋章32号,30,0,0,0,0,0,214,50000,0,0,1,2,0,0,0,0,0,0,0,28,1000,10,0,10240
456,荣誉勋章33号,30,0,0,0,0,0,214,50000,0,0,0,0,1,2,0,0,0,0,0,28,1000,10,0,10240
457,荣誉勋章34号,30,0,0,0,0,0,214,50000,0,0,0,0,0,0,1,2,0,0,0,28,1000,10,0,10240
458,荣誉勋章35号,30,0,0,0,0,0,214,50000,0,0,0,0,0,0,0,0,1,2,0,28,1000,10,0,10240
459,荣誉勋章41号,30,0,0,0,0,0,214,50000,1,3,0,0,0,0,0,0,0,0,0,28,1000,10,0,10240
460,荣誉勋章42号,30,0,0,0,0,0,214,50000,0,0,1,3,0,0,0,0,0,0,0,28,1000,10,0,10240
461,荣誉勋章43号,30,0,0,0,0,0,214,50000,0,0,0,0,1,3,0,0,0,0,0,28,1000,10,0,10240
462,荣誉勋章44号,30,0,0,0,0,0,214,50000,0,0,0,0,0,0,1,3,0,0,0,28,1000,10,0,10240
463,荣誉勋章45号,30,0,0,0,0,0,214,50000,0,0,0,0,0,0,0,0,1,3,0,28,1000,10,0,10240
464,荣誉勋章51号,30,0,0,0,0,0,214,50000,1,4,0,0,0,0,0,0,0,0,0,28,1000,5,0,10240
465,荣誉勋章52号,30,0,0,0,0,0,214,50000,0,0,1,4,0,0,0,0,0,0,0,28,1000,5,0,10240
466,荣誉勋章53号,30,0,0,0,0,0,214,50000,0,0,0,0,1,4,0,0,0,0,0,28,1000,5,0,10240
467,荣誉勋章54号,30,0,0,0,0,0,214,50000,0,0,0,0,0,0,1,4,0,0,0,28,1000,5,0,10240
468,荣誉勋章55号,30,0,0,0,0,0,214,50000,0,0,0,0,0,0,0,0,1,4,0,28,1000,5,0,10240
469,[宝石类],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470,火晶石(小),59,0,1,0,0,0,691,1,0,0,0,0,0,1,0,0,0,0,0,22,30000,10,0,0
471,火晶石(中),59,0,2,0,0,0,692,1,0,0,0,0,1,1,0,0,0,0,0,22,30000,10,0,0
472,火晶石(大),59,0,3,0,0,0,693,1,0,0,0,0,1,2,0,0,0,0,0,22,30000,10,0,0
473,火晶宝石,59,0,4,0,0,0,694,1,0,0,0,0,1,3,0,0,0,0,0,22,30000,10,0,0
